filename,width,height,class,xmin,ymin,xmax,ymax
d2d69a9b-46d7-4125-bba5-7a9cbfe71d7a___YLCV_NREC-0163_JPG.rf.84a042ad2e51815cbc54e1fb2e3d9891.jpg,256,256,yellow_leaf_curl_virus,139,139,236,233
d0c861e0-aae7-4847-84cc-880ecc5a8aa1___Com-G_TgS_FL-8005_JPG.rf.852c04b93ac13e5e962ad8d98730f338.jpg,256,256,target_spot,11,10,237,244
57a771b8-27b3-4473-97bb-cba353ba52a4___Com-G_TgS_FL-1100_JPG.rf.864db130bfc4d9d725f5b8c7826ce3e5.jpg,256,256,target_spot,19,5,229,256
eb2645d0-da20-4318-b676-ea0001a76357___Matt-S_CG-1017_JPG.rf.8084b0a8cb9baf995651baf59323ad8b.jpg,256,256,septoria_leaf_spot,32,15,236,237
fad513f7-c56a-439a-9a5b-515bd0fc8151___RS_Erly-B-9458_JPG.rf.83fdfa9254fd80be5e5feacce7eb66a3.jpg,256,256,early_blight,10,13,237,246
c656883a-6fb2-497e-ac61-bd6416444325___Com-G_TgS_FL-1103_JPG.rf.85fa3f9e6253630c3918d3808837ab19.jpg,256,256,target_spot,8,8,247,244
3fa32b26-e7bb-493e-b7c2-c40e3f3df380___RS_Erly-B-9546_JPG.rf.88bbfde3294fee36f01c3347c91b68c8.jpg,256,256,early_blight,31,5,217,248
16912266-6a1b-426c-9e58-2f0ff1a4e35a___UF-GRC_BS_Lab-Leaf-8673_JPG.rf.858f6df8427293534a83c741d358c0c5.jpg,256,256,bacterial_spot,17,7,242,245
a0eff094-61e4-42fc-999c-a290cc4c776d___GCREC_Bact-Sp-5708_JPG.rf.814971acf333e3af19885eb022a1b18e.jpg,256,256,bacterial_spot,34,0,235,245
b27c48d1-189e-4187-9535-78dc1c8a803e___RS_Late-B-6789_JPG.rf.872f26409e26b5a921b0febc2c945dda.jpg,256,256,late_blight,8,0,249,255
Tomato___Tomato_mosaic_virus_original_656459eb-a35c-426b-8ee9-45d4a4076b5b___PSU_CG-2228-JPG_9e3a9abd-c880-4add-8dad-6ef1207a0537_JPG.rf.8676ea23deaaa93441e5032e262cc589.jpg,256,256,mosaic_virus,44,34,218,190
fdd972d8-a61e-4ae6-b2ae-08c2e3db0900___Com-G_SpM_FL-8856_JPG.rf.86c0e9eb04465483ca2e60f84899ef86.jpg,256,256,spider_mites,28,15,224,212
fdd972d8-a61e-4ae6-b2ae-08c2e3db0900___Com-G_SpM_FL-8856_JPG.rf.86c0e9eb04465483ca2e60f84899ef86.jpg,256,256,spider_mites,39,215,159,251
3811b546-53ab-4856-a1b2-b228229b09a4___RS_Late-B-6131_JPG.rf.88f9cb1ba04f597743c1ebb3f583d207.jpg,256,256,late_blight,14,0,251,223
dcb74f2b-c523-4147-b9ce-690800411273___PSU_CG-2154_JPG.rf.865ee2597de8359b41ca4faaa291911a.jpg,256,256,mosaic_virus,60,10,223,202
Tomato___Tomato_mosaic_virus_original_8b43c3f3-73ae-47bc-a620-079ebeeb10a4___PSU_CG-2094-JPG_6c16958f-ceab-4080-a4ec-95963bdfeea2_JPG.rf.8697e86939cd94237e7fd36d1e67d0d0.jpg,256,256,mosaic_virus,86,30,181,237
b6256250-7248-410b-b369-08cb07166099___GH_HL-Leaf-452_JPG.rf.88bd91546d85a31fc6cc6e14a57ff722.jpg,256,256,healthy,36,13,205,234
Tomato___Early_blight_original_bcae6e76-f374-446e-b5c3-a7d18f1444f6___RS_Erly-B-7643-JPG_b121e82f-a8c8-4466-b16f-3b88df4e8151_JPG.rf.86fa500d967aad093f1b64ac294297e0.jpg,256,256,early_blight,22,47,252,241
f482cb70-826d-462b-8dc9-d5d173df65cd___GHLB2-Leaf-8562_JPG.rf.86455d40f568a5501f61e04629730846.jpg,256,256,late_blight,22,2,223,196
49680a31-cb91-4694-9609-4aad7079dd77___Matt-S_CG-6155_JPG.rf.898c8e062b4e6955e814d01ba0e13427.jpg,256,256,septoria_leaf_spot,35,32,217,232
f7f15148-b2f9-4b26-b94c-745e0325f872___Matt-S_CG-6244_JPG.rf.88092c6e7f9220c13916dd462b0fae38.jpg,256,256,septoria_leaf_spot,24,5,246,239
cfe4a82e-6ed7-44a3-b2d5-ab1cf52df728___YLCV_GCREC-5435_JPG.rf.8a604a4baa57cbbc13bf861f9c9654b1.jpg,256,256,yellow_leaf_curl_virus,11,7,233,238
e0bd1520-369e-4884-85a5-46dac6268e7a___Matt-S_CG-7709_JPG.rf.89da83a8b64a26bfa898054d0b63fc01.jpg,256,256,septoria_leaf_spot,10,25,213,252
c882c715-ae30-410e-9585-bd7061cf44a4___RS_Erly-B-7734_JPG.rf.86706a06c875bac65f57765b8270216f.jpg,256,256,early_blight,32,39,177,219
c38a2c2c-8f40-4a27-83a7-c6848639fb73___Keller-St_CG-1954_JPG.rf.895a8727a116cd5731b18e729afa5cec.jpg,256,256,septoria_leaf_spot,44,16,234,200
70ef7eee-0584-44fc-9c5d-95b504554266___RS_Erly-B-7709_JPG.rf.8a734b9ca56702cea252f525a7fc87cd.jpg,256,256,early_blight,39,2,237,254
53471454-9f9a-4182-91a3-c2c6c1268c56___RS_HL-0209_JPG.rf.8b022420c89e2d06e184b5018e4ff398.jpg,256,256,healthy,14,4,234,248
d84b65fd-6841-435f-9c9f-2ba8afe2f62a___RS_HL-0541_JPG.rf.8be5815a4829b82bc334da9789680e3a.jpg,256,256,healthy,32,15,222,235
a47a2d12-bac3-43c8-88d3-0f35e6884381___Crnl_L-Mold-8688_JPG.rf.8ae75f7ee71691d22d1ce968712449df.jpg,256,256,leaf_mold,23,7,243,242
f7a66452-2777-44fa-b28a-041e7d7b4bd6___JR_Sept-L-S-8454_JPG.rf.8cb801ed171d679c425ef9ab60dcbd54.jpg,256,256,septoria_leaf_spot,39,16,209,201
Tomato___Tomato_mosaic_virus_original_38748c94-80b0-4a2b-b330-61d2619f5913___PSU_CG-2081-JPG_343cc677-3b7c-4a70-b190-7106680e0f5a_JPG.rf.8c44d4c6f9b37ac0eca03ec5e9ac45a2.jpg,256,256,mosaic_virus,59,25,200,198
b0f9d534-0c29-4185-bdd1-43b83dc586f8___RS_Erly-B-6453_JPG.rf.8e82c44ff0a30725a02eca139e0f5bba.jpg,256,256,early_blight,41,27,220,230
feabce4c-9bb1-4fca-bcbf-368cacd40a68___PSU_CG-2115_JPG.rf.8b20b3f76149c81f59a06ef36a15ceae.jpg,256,256,mosaic_virus,37,19,221,223
fe71b883-7106-4a92-85b6-09e6015ff0ff___Com-G_SpM_FL-9303_JPG.rf.8d23134552cbbed8e29cb509d1720059.jpg,256,256,spider_mites,44,20,218,238
Tomato___Tomato_mosaic_virus_original_d330d4c1-8c11-491d-999f-ac63f47c2cab___PSU_CG-2093-JPG_4be3fd61-8da3-40cf-9239-9afe2e04ef91_JPG.rf.8d893bcf5172a9c89e89b05394b56e5f.jpg,256,256,mosaic_virus,66,15,184,217
dbfc7834-d65c-4e6c-8482-d5056d205e1d___UF-GRC_YLCV_Lab-02279_JPG.rf.8ea255fe372b903c8239c1dc7c52d178.jpg,256,256,yellow_leaf_curl_virus,28,22,231,214
e813ff58-97d7-4261-a796-e17ab814bc88___Com-G_SpM_FL-9460_JPG.rf.8e4aab0edbbb285ec54deb5cd6634729.jpg,256,256,spider_mites,37,13,205,223
daa42538-8e0a-425d-a2c1-3fa4cb3a0aa3___YLCV_GCREC-5516_JPG.rf.8d990a5424a7dcb351ce8930b246b5c3.jpg,256,256,yellow_leaf_curl_virus,39,26,229,219
724de01c-90cd-48e7-9360-749bb5b4713b___GH_HL-Leaf-271-1_JPG.rf.8ae83f586301663d0b2dc451bbc253bc.jpg,256,256,healthy,48,14,235,245
250f6c43-1800-4c21-9d73-cc51fe144bbc___RS_Erly-B-6356_JPG.rf.87ffe801390b65d48d22cea90fd63fe6.jpg,256,256,early_blight,20,6,242,250
9492201b-e31b-463f-9ffc-1669b8afc908___PSU_CG-2409_JPG.rf.8e088679064750795b615a7e50559f75.jpg,256,256,mosaic_virus,36,28,227,222
f8833bfd-37c6-4738-838b-a17619a43abf___Com-G_SpM_FL-9530_JPG.rf.9298d5c33569eed13302dda283a9061e.jpg,256,256,spider_mites,44,15,222,194
f625f335-81cc-4662-a250-f251b545690c___Matt-S_CG-7693_JPG.rf.908a1cdc6e1ebafe37fadc2bdf5d8c2a.jpg,256,256,septoria_leaf_spot,11,2,231,246
f9234562-7b0a-4685-b92b-a4ee86670292___Com-G_SpM_FL-8902_JPG.rf.8b3c618eccbbdeb3dad02d22bf907b90.jpg,256,256,spider_mites,30,11,247,244
Tomato___Tomato_mosaic_virus_original_71aa5741-6923-4593-9a23-bc7f58dc40b2___PSU_CG-2183-JPG_bbc08230-eb84-428b-92c7-a03d82beb146_JPG.rf.8dd7462fcf20b458ac07b97ddab66d13.jpg,256,256,mosaic_virus,6,79,182,219
Tomato___Tomato_mosaic_virus_original_71aa5741-6923-4593-9a23-bc7f58dc40b2___PSU_CG-2183-JPG_bbc08230-eb84-428b-92c7-a03d82beb146_JPG.rf.8dd7462fcf20b458ac07b97ddab66d13.jpg,256,256,mosaic_virus,144,53,196,127
c1968e07-0f5b-4187-b718-868f1c24228d___GCREC_Bact-Sp-3639_JPG.rf.901e70a9da3462c25032e222aea20538.jpg,256,256,bacterial_spot,6,10,242,251
88e7f3bd-69e4-48b1-a6c4-10e5bded113a___Crnl_L-Mold-6514_JPG.rf.915522a98f5e5ba9c8e020c8573a07b9.jpg,256,256,leaf_mold,50,53,242,218
Tomato___Tomato_mosaic_virus_original_76a40b12-a909-483a-853e-f548c569be2e___PSU_CG-2189-JPG_8942fd3c-8d20-4065-80c9-58721453fdb2_JPG.rf.900a791eb32b34826b0974738b1dd9cf.jpg,256,256,mosaic_virus,9,60,198,202
087e3b12-a80b-435f-8973-a3b07888f8b4___RS_HL-9847_JPG.rf.909fbde5854657333769f0cf49091842.jpg,256,256,healthy,27,3,239,248
de2e16e8-b372-4d2e-ab3b-30b21c30faa7___GHLB_PS-Leaf-1-5-Day-18_jpg.rf.90cd4aa5ff3973b0a7b926ee527ff6cb.jpg,256,256,late_blight,24,9,212,243
05bbff69-adad-4e16-8fad-c265be82e25a___Crnl_L-Mold-6929_JPG.rf.8c1d0df5ce9f59cdc6eaffcb5aedd725.jpg,256,256,leaf_mold,14,19,229,225
f9986a85-5598-41ef-80f2-98adb409adfe___Com-G_TgS_FL-0789_JPG.rf.923a022096a9733469a281ea9f5480fa.jpg,256,256,target_spot,12,8,211,221
240a5b33-6071-4129-b017-1c7bba52a690___Crnl_L-Mold-6991_JPG.rf.91e86d852c30f1be6a7890546e796947.jpg,256,256,leaf_mold,31,17,209,211
c14e3118-373b-4164-8f54-6c4239908d0f___GH_HL-Leaf-488_JPG.rf.948a7daa2112fc37919707e0b3012919.jpg,256,256,healthy,64,51,209,220
d489099b-31cf-484f-a0d6-46f24e6875ab___GCREC_Bact-Sp-3523_JPG.rf.8ef8e5b8558f824efa1172841f7d9f16.jpg,256,256,bacterial_spot,11,10,240,253
Tomato___Early_blight_original_a86f36c6-2089-4367-ba3e-5b7c8b3c0084___RS_Erly-B-7492-JPG_d8eae0b4-8d10-4296-8135-c467054a897b_JPG.rf.9223d2831e49bce592c13aefd64b6b23.jpg,256,256,early_blight,28,20,225,244
9ff8576d-7732-46ea-b517-532fff520c92___Crnl_L-Mold-6759_JPG.rf.907c9a460ce3d4a697af51f03774fd87.jpg,256,256,leaf_mold,38,0,221,219
d0fe625a-79fc-4ff1-9303-f1bb3a843a13___UF-GRC_YLCV_Lab-01454_JPG.rf.936c3f13c8df4207e5fc61a86b7f8ca9.jpg,256,256,yellow_leaf_curl_virus,22,8,237,204
d454ff7e-7a9d-45c1-b7f1-d098edcb1fa7___RS_HL-0418_JPG.rf.92ac4f240926ed6e96137745a0a2a6fa.jpg,256,256,healthy,16,5,244,244
e592659e-566b-454b-95ba-851f3a53197c___RS_Erly-B-7843_JPG.rf.9487377637fc372884f55521d18b004f.jpg,256,256,early_blight,32,25,231,237
a6ab82be-a59d-4288-aec5-194d8d796a31___Com-G_SpM_FL-9322_JPG.rf.93857cc3afd55efcf89e9480f2173752.jpg,256,256,spider_mites,42,15,219,234
Tomato___Tomato_mosaic_virus_original_15f1e22a-9c70-4060-a275-fac10c196341___PSU_CG-2118-JPG_fe0b2149-636f-45ba-9d7b-b65e1017aae6_JPG.rf.932036df199025fc1cf55caaa1bacb02.jpg,256,256,mosaic_virus,38,30,192,228
21941596-620a-443c-97f9-cf4c98a4e3c5___Com-G_SpM_FL-1581_JPG.rf.939485f15560f3a4371e174cd75289c5.jpg,256,256,spider_mites,54,18,231,228
f7beb64a-f8be-46d8-b4ea-637fb71e7509___RS_Erly-B-7711_JPG.rf.949dc87365f5649ef6a198d51923bd84.jpg,256,256,early_blight,1,13,227,247
f675726b-1569-4147-9af2-23ac17a555ec___GCREC_Bact-Sp-3150_JPG.rf.931a583a8282fc826f0ee6853e4405bf.jpg,256,256,bacterial_spot,22,12,231,248
66e2cbf6-82f1-49b6-9f62-727cfadef50a___Crnl_L-Mold-8684_JPG.rf.946d1bb948fb6bf60dfff63e91fe9bf6.jpg,256,256,leaf_mold,105,2,239,181
ca050e4b-ec58-4b88-a1be-980e908b84d4___RS_HL-0567_JPG.rf.94ab4faa8e1df868de5c536502f031e3.jpg,256,256,healthy,36,1,243,237
Tomato___Tomato_mosaic_virus_original_c16122a0-a5e9-47d6-82b6-93325f1e9667___PSU_CG-2385-JPG_a4c7d673-ed24-41aa-9c5f-b7d76e37973d_JPG.rf.92bb4b61ada97ce0b53b2b1de43a2fbb.jpg,256,256,mosaic_virus,40,34,212,237
f13ab290-0715-4c2c-bd6a-f72a044e2096___Matt-S_CG-0676_JPG.rf.91d1ac0c50773357b9ec7bc31c492e24.jpg,256,256,septoria_leaf_spot,53,20,208,196
4565ba85-5676-49cf-beac-79832cd30067___RS_HL-0639_JPG.rf.932c2bb3022f945d27d89a74dd07d554.jpg,256,256,healthy,22,5,227,222
b96efa85-1d48-4a5e-9c80-4b1848182c93___RS_Late-B-6961_JPG.rf.7c0311cc408ea26c1a6a155da9942e29.jpg,256,256,late_blight,6,0,248,251
6a2c0438-3207-4998-893a-02ddb3a26081___PSU_CG-2294_JPG.rf.099629bcfe6710c613fd822a33126f4d.jpg,256,256,mosaic_virus,23,45,183,237
f78e3205-2a7f-43cf-988c-63aaf2179a5d___Crnl_L-Mold-6878_JPG.rf.09ae03375abfd0c33670de0c02fa7a2e.jpg,256,256,leaf_mold,43,9,212,205
c16ac093-9b9b-4c37-b669-aa68f3cd55cf___PSU_CG-2270_JPG.rf.09faf8730eaf6f7db268ae31db8a396d.jpg,256,256,mosaic_virus,54,25,209,226
f821af12-df2e-4b9e-851c-2bcf82bba07f___YLCV_GCREC-2712_JPG.rf.0a438e1ff0ce94c68322522f69a394ef.jpg,256,256,yellow_leaf_curl_virus,26,6,230,210
f7b7b4c8-1420-4ffe-ba64-97be026edeb4___Com-G_SpM_FL-8978_JPG.rf.0a4afa892c2a8e7826a224af9b313141.jpg,256,256,spider_mites,77,31,213,239
fa7ce242-fd51-411b-87bd-9b87cb734c47___GCREC_Bact-Sp-6387_JPG.rf.0ae40b23a0e4f04d66748b83c738c814.jpg,256,256,bacterial_spot,25,8,247,249
e7511553-2e16-4e51-8c5e-532879f7b882___UF-GRC_YLCV_Lab-02626_JPG.rf.0b5dc8a3f789f8b9e0da10b128e57002.jpg,256,256,yellow_leaf_curl_virus,14,30,219,210
098502fa-e07f-4d89-8279-adf307800887___GHLB2-Leaf-8980_JPG.rf.0b976dfee21cf09c8f353811bc6c437e.jpg,256,256,late_blight,29,19,179,256
38393031-c7ba-4221-b435-69047e14bff5___Crnl_L-Mold-8776_JPG.rf.0baa2f3f57bbe9df5a72c903118eb96a.jpg,256,256,leaf_mold,34,15,234,251
67076009-be77-4b3f-8de7-bc6f13df64f4___PSU_CG-2209_JPG.rf.0bb424480e39798717fdd69c043ab9af.jpg,256,256,mosaic_virus,50,17,181,209
a5e71962-bf6d-486d-ab54-14004feb76da___RS_Late-B-6088_JPG.rf.0bbfd833476812cb1531289e2cf9ca7b.jpg,256,256,late_blight,16,10,222,237
4467daac-1e75-4b6f-868d-9dcb5016bd1e___Matt-S_CG-7436_JPG.rf.0b65fb9138825012f89077ae54ad46b3.jpg,256,256,septoria_leaf_spot,7,8,241,235
9088e27c-b60b-476c-a924-929058038fa1___Crnl_L-Mold-7167_JPG.rf.0c54cf9bb0dd38d2d663e6152993f7f4.jpg,256,256,leaf_mold,45,38,225,212
593b7742-d651-4521-b2c1-5ddf5cffd2ff___Com-G_TgS_FL-0846_JPG.rf.0c737435ae254f26248ddea1d52e945f.jpg,256,256,target_spot,14,8,240,254
b840b04b-5909-4e35-beb8-7f53098975b1___RS_HL-0324_JPG.rf.0c84a7698e2f3404c3dbf7ab160d780f.jpg,256,256,healthy,41,7,242,237
6bc4a7d2-eaf3-41d4-8129-3165658288d4___Crnl_L-Mold-8766_JPG.rf.0c96c8d1630fe72e59a941e8a5b2072e.jpg,256,256,leaf_mold,17,10,231,237
64fd8cac-b985-45c1-9a5d-5f2f49381047___RS_Erly-B-9494_JPG.rf.0cfca284c876bdd171a698e1e3edf8ae.jpg,256,256,early_blight,15,11,238,253
30f6aead-5cd9-453d-85e6-56e93c1987d8___Crnl_L-Mold-6886_JPG.rf.0cbfa4ebd319009bb46848c60d09bbef.jpg,256,256,leaf_mold,37,4,229,245
29bbbfcc-76ef-4506-9c1b-1a749646856e___PSU_CG-2184_JPG.rf.0cf5d0cd55379cc258bb76cfc8f0530d.jpg,256,256,mosaic_virus,25,7,174,183
29bbbfcc-76ef-4506-9c1b-1a749646856e___PSU_CG-2184_JPG.rf.0cf5d0cd55379cc258bb76cfc8f0530d.jpg,256,256,mosaic_virus,97,169,181,205
37643f50-c651-4b66-863b-1c10aa4de541___Com-G_SpM_FL-9571_JPG.rf.0c9d420dafd9a95f62c249ea0c49ddbd.jpg,256,256,spider_mites,61,17,202,217
cebd039f-f264-476f-bb0c-2a5feafc0054___Com-G_TgS_FL-0957_JPG.rf.0d4f6868d7e8e619141f5d2da60e940f.jpg,256,256,target_spot,15,12,230,256
8f9b3d86-42dd-4932-b638-8376529afcaa___RS_Erly-B-9575_JPG.rf.0f2844727bf6559a427aa8abbbc6197a.jpg,256,256,early_blight,41,4,229,247
Tomato___Tomato_mosaic_virus_original_6a2c0438-3207-4998-893a-02ddb3a26081___PSU_CG-2294-JPG_ac0957e7-2abc-4b25-90e4-1d74c492d669_JPG.rf.0fbcb9ea75ba139c343aa9b86329b851.jpg,256,256,mosaic_virus,75,20,233,208
Tomato___Leaf_Mold_original_dc84eefb-f6bf-4978-a58a-d11f1ed0b26f___Crnl_L-Mold-9125-JPG_e216fd59-def9-4a5e-ab77-b5518697f61a_JPG.rf.0fcdcc5718e744a1d2c24045beeb0d7e.jpg,256,256,leaf_mold,14,43,205,229
b20c218a-ff6c-4038-8de3-ce048468a5a8___Keller-St_CG-1905_JPG.rf.0fbb8197b8aa5abce6c5bc8218ba4ce3.jpg,256,256,septoria_leaf_spot,52,6,237,211
258b3066-17f2-4cd0-967b-8c1f7b2bedf4___Com-G_TgS_FL-9860_JPG.rf.10c0bf037765892ea839bd1848aef27d.jpg,256,256,target_spot,51,15,233,241
c14f2bd5-69dd-4436-a0cf-d56204da178c___Com-G_TgS_FL-9667_JPG.rf.0da86a77302ef92ea3fd5196da38b6a4.jpg,256,256,target_spot,66,16,224,220
73e76ee2-93a2-4265-b4ca-ce419ad3cb35___Com-G_TgS_FL-8359_JPG.rf.1066f2de3e8d6d17ad8f9780b3095018.jpg,256,256,target_spot,25,27,227,256
965adbc7-971b-49a3-8bea-be05886c959c___Matt-S_CG-1498_JPG.rf.0db5307dfa153884e1882942c313c0e6.jpg,256,256,septoria_leaf_spot,33,11,242,201
965adbc7-971b-49a3-8bea-be05886c959c___Matt-S_CG-1498_JPG.rf.0db5307dfa153884e1882942c313c0e6.jpg,256,256,septoria_leaf_spot,21,180,90,222
2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL-9793_JPG.rf.0fefaf0f5b5463d26a6801bfed8293e6.jpg,256,256,healthy,30,5,165,167
2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL-9793_JPG.rf.0fefaf0f5b5463d26a6801bfed8293e6.jpg,256,256,healthy,134,193,256,247
2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL-9793_JPG.rf.0fefaf0f5b5463d26a6801bfed8293e6.jpg,256,256,healthy,131,142,239,181
2969446c-455d-4ad3-a0f4-25786dca0841___RS_HL-9793_JPG.rf.0fefaf0f5b5463d26a6801bfed8293e6.jpg,256,256,healthy,26,151,106,225
d8d99dae-78a8-46f4-b7ad-600e0685d592___GCREC_Bact-Sp-6136_JPG.rf.0fcb42547841105c13aa64e29b10e387.jpg,256,256,bacterial_spot,18,12,223,250
7ea52c28-a4c6-4e12-a4d2-59fbb1c441d8___RS_Erly-B-7747_JPG.rf.1353b7af2544375604b834ba9ebd7700.jpg,256,256,early_blight,62,11,212,230
4eccde8f-4b47-4e5e-b0aa-9eaa67b20126___RS_Erly-B-8417_JPG.rf.1006e384eb0ed73741c6417528860ebc.jpg,256,256,early_blight,5,2,253,256
167ce5ce-ef32-4544-a7aa-d05d315ef61a___Crnl_L-Mold-9113_JPG.rf.136f01405ed5fd17f871568e38b98eb5.jpg,256,256,leaf_mold,27,11,248,239
e0a5a6b3-85f0-4d3c-89f6-b3680f8e7378___Com-G_SpM_FL-8561_JPG.rf.103a8ad7210c67f9a8f668edfb4ca3cb.jpg,256,256,spider_mites,42,9,227,225
2325473b-e5b1-42b2-a569-647f3db554bb___GHLB2-Leaf-157_JPG.rf.1315a5a67c480204c71571cafdf980b9.jpg,256,256,late_blight,45,66,150,237
Tomato___Tomato_mosaic_virus_original_49a98ba1-a1b1-4d4b-85af-29aa6648fc64___PSU_CG-2292-JPG_45fab895-9274-41a2-a8f6-79fc801513a0_JPG.rf.118f85c6bd69628bf5064c33be706099.jpg,256,256,mosaic_virus,33,27,238,237
65986ff3-5848-4473-a7b7-b79e07d79fd7___Crnl_L-Mold-7040_JPG.rf.150ea6c794deeb5624a6bf67605e6d50.jpg,256,256,leaf_mold,34,15,220,219
Tomato___Tomato_mosaic_virus_original_802d3f0c-8f4d-43ec-8bc9-c8bb43c2f8c2___PSU_CG-2354-JPG_804bb962-129d-4915-94b7-9c5848ddce7c_JPG.rf.13565474150633c3c853dc3f8e9c3f6f.jpg,256,256,mosaic_virus,45,46,213,231
f8aaa5e3-fe38-4815-8f1d-8ca71db15a8f___RS_Erly-B-7511_JPG.rf.129e6d6d4a7b81e9bd8255c56a6f83b9.jpg,256,256,early_blight,11,2,217,223
4136897a-cf67-4e88-b588-60585499820a___Com-G_SpM_FL-1510_JPG.rf.0f1dac33525153bbb3fbf3116d0ea7ef.jpg,256,256,spider_mites,26,15,212,215
893b7469-eb50-4567-9292-dc8f7610c311___RS_Erly-B-6442_JPG.rf.1102f3889ad55ab216ab0a5dcbf7f139.jpg,256,256,early_blight,24,20,238,223
cd71e099-6bee-45ab-8de3-08be107939af___RS_Late-B-5040_JPG.rf.12335e45235c768dae220ccaff555145.jpg,256,256,late_blight,21,6,191,208
a3e7a5cc-1dbc-4492-8a07-15c12c97493f___Crnl_L-Mold-6548_JPG.rf.1605fea1e768b982a7a9e7964b50b658.jpg,256,256,leaf_mold,31,16,238,235
e1436a17-dca7-4687-a0ec-31a28389063e___RS_HL-0529_JPG.rf.13136aff5418444097d813a173878914.jpg,256,256,healthy,49,10,241,245
f8592a78-59ca-4f35-a7bf-1e4001af98a4___YLCV_GCREC-5500_JPG.rf.0e2ceb4f13bf4dce18a6749b723ec0f5.jpg,256,256,yellow_leaf_curl_virus,28,12,218,219
3181ca61-aaa0-4263-a141-2760d164f84b___GH_HL-Leaf-189-1_JPG.rf.182bab68be96b518d9723e81d901048c.jpg,256,256,healthy,45,15,229,244
77659538-6771-4e5d-95a5-be6c55c8f308___Com-G_SpM_FL-9614_JPG.rf.15e5f1c7a02905071f482e83eca61447.jpg,256,256,spider_mites,32,18,191,222
ab4386a4-d905-4a3a-aa19-8c3a76fabd75___Com-G_SpM_FL-8713_JPG.rf.15b426f8779ab8492ebe515e992ede63.jpg,256,256,spider_mites,19,13,230,247
cacbfac0-f563-452c-b506-1ce7bd06d680___RS_Erly-B-9379_JPG.rf.17e68792954c71d8c74e08addf0ab3d9.jpg,256,256,early_blight,21,20,225,238
cd8d1ae6-2c8e-43ac-8314-77d88e1153c7___GH_HL-Leaf-365_JPG.rf.1006561cfa7ba74274c9fe3012c1e15e.jpg,256,256,healthy,23,21,228,229
bc21b9df-de42-4899-991c-065035815af4___RS_HL-0569_JPG.rf.183597fa761622fb46087f46acbcb3f8.jpg,256,256,healthy,28,6,229,237
dbecc777-f8a4-4222-9872-051d44b19b2c___RS_Late-B-6426_JPG.rf.17fa6621a6bfeb6a91ca364c4105c28e.jpg,256,256,late_blight,15,0,228,245
c4fdb176-7426-4556-9292-0f8ffe036d41___Com-G_TgS_FL-9892_JPG.rf.18d9e4117065cefde31e015ecb941deb.jpg,256,256,target_spot,59,12,221,227
da0ffa44-de62-4314-acb2-59218f5deeb5___GCREC_Bact-Sp-6010_JPG.rf.16c1e1fe3ed7ddb0ecd1961747a22375.jpg,256,256,bacterial_spot,18,12,242,248
f74a7680-7b4e-47b2-8eef-e5274847ca9c___YLCV_GCREC-2219_JPG.rf.14290e203dd60b7b1e7872c9b01ce71f.jpg,256,256,yellow_leaf_curl_virus,33,12,211,199
f74a7680-7b4e-47b2-8eef-e5274847ca9c___YLCV_GCREC-2219_JPG.rf.14290e203dd60b7b1e7872c9b01ce71f.jpg,256,256,yellow_leaf_curl_virus,83,209,142,239
eba8000b-ecbc-4417-bc21-67c7e4dd8c8d___GCREC_Bact-Sp-5916_JPG.rf.1578c247ffbbdc1352a2464aa2afbced.jpg,256,256,bacterial_spot,24,9,243,245
a02557d9-976b-4b21-8318-aecef263f90c___GHLB2-Leaf-8649_JPG.rf.14a9a9b03d081549e75dfcdaccd661ba.jpg,256,256,late_blight,50,70,187,170
b21a4d9d-2b2c-4698-b756-7538037d67bd___Com-G_TgS_FL-9705_JPG.rf.190cb8a7e30538ff83e2d72505a03eec.jpg,256,256,target_spot,40,12,214,232
Tomato___Tomato_mosaic_virus_original_ccbfedd0-e8d7-4f09-aa7b-98213e408c39___PSU_CG-2216-JPG_7e95661c-55ab-4d5c-8a37-31a175299226_JPG.rf.1649d5d4960a3d42645a56b77ec8867b.jpg,256,256,mosaic_virus,73,25,221,230
19a5dad8-125e-4765-98d9-0164586fa807___Crnl_L-Mold-6590_JPG.rf.18d5c2b264185bff4d42d4bcf40249e0.jpg,256,256,leaf_mold,19,21,218,196
98191f19-1c33-45bd-bfe6-b768174460ef___GHLB2-Leaf-8794_JPG.rf.1a263cd79738ccfaeba3cb17d3ff89c9.jpg,256,256,late_blight,31,54,181,202
cbb5096f-9a1f-4ffc-8b08-cfc4d9712f07___Matt-S_CG-1148_JPG.rf.19d16835a8d27f5296bbf6e6f7563dac.jpg,256,256,septoria_leaf_spot,9,5,247,205
66c741e6-2c81-4adc-91b9-c7b66c1bf0c9___Com-G_TgS_FL-0697_JPG.rf.168d25479dd7ff81e83da52edd231265.jpg,256,256,target_spot,21,7,210,232
e1d129fb-f5ae-41e1-b097-445d792e4beb___RS_HL-0473_JPG.rf.1a8ad59912614861b1f894390b3e43be.jpg,256,256,healthy,35,0,221,243
49a98ba1-a1b1-4d4b-85af-29aa6648fc64___PSU_CG-2292_JPG.rf.19d4b23a14245945e58b867fac3da710.jpg,256,256,mosaic_virus,17,18,225,228
